alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
revd-indoor-cycling-patriot-place-foxborough,Cycling,"Address(address_line0=, address_line1=219 Patriot Pl, address_line2=, city=Foxborough, state=MA, zip_code=02035)",40014,Rev'd Indoor Cycling,Foxborough,1000+,4.893683
bodytek-fitness-davie,"Free livestreams,Strength Training","Address(address_line0=null, address_line1=7020 SW 22nd Ct, address_line2=null, city=Davie, state=FL, zip_code=33317)",27772,Bodytek Fitness,Davie,1000+,4.8911448
sobekick-miami-beach,"Boxing,Strength Training","Address(address_line0=null, address_line1=1860 West Ave, address_line2=null, city=Miami Beach, state=FL, zip_code=33139)",27795,Sobekick,South Beach,5000+,4.8417106
reborn-fitness-burlingame,Strength Training,"Address(address_line0=, address_line1=1111 Howard Ave, address_line2=, city=Burlingame, state=CA, zip_code=94010)",41470,Reborn Fitness,Burlingame,1000+,4.8475337
rebel-med-nw-seattle,Acupuncture,"Address(address_line0=, address_line1=5401 Leary Ave. NW, address_line2=Ste. 202, city=Seattle, state=WA, zip_code=98107)",63239,Rebel Med NW,Ballard,10,5.0
studio-83-pilates-hartland,"Pilates,Livestream pilates","Address(address_line0=, address_line1=860 Rose Dr, address_line2=, city=Hartland, state=WI, zip_code=53029)",38138,Studio 83 Pilates,Hartland,100+,4.8880596
iron-fit-performance-llc-pinellas-park,"Free livestreams,Boxing,Strength Training","Address(address_line0=, address_line1=10284 US Highway 19 North, address_line2=, city=Pinellas Park, state=FL, zip_code=33782)",55118,"Iron Fit Performance, LLC.",Clearwater,100+,4.9197993
inferno-hot-pilates-vancouver,"Free livestreams,Pilates,Yoga,Strength Training","Address(address_line0=, address_line1=555 W 12th Ave, address_line2=, city=Vancouver, state=BC, zip_code=V5Z 3X7)",40500,Inferno Hot Pilates Vancouver,West Side,1000+,4.618242
sweat-pgh-upper-saint-clair,"Dance,Low-credit livestreams,Barre,Yoga,Cycling,Livestream dance","Address(address_line0=, address_line1=100 Siena Drive, address_line2=suite 110, city=Upper Saint Clair, state=PA, zip_code=15241)",60068,Sweat PGH,,100+,4.7755103
never-give-up-training-philadelphia,"Low-credit livestreams,Livestream HIIT,Strength Training","Address(address_line0=null, address_line1=4368 Cresson St, address_line2=Suite C, city=Philadelphia, state=PA, zip_code=19127)",25348,Never Give Up Training,Manayunk,1000+,4.8299837
moxi3-costa-mesa,"Strength Training,Cycling","Address(address_line0=null, address_line1=126 Rochester Street, address_line2=null, city=Costa Mesa, state=CA, zip_code=92627)",84617,MOXI3,Costa Mesa,1000+,4.948785
one-boulder-fitness,"Gym Time,Strength Training,Cycling","Address(address_line0=, address_line1=1800 Broadway, address_line2=Suite 190, city=Boulder, state=, zip_code=80302)",26258,ONE Boulder Fitness,Central Boulder,1000+,4.791549
corfit-calgary,"Gym Time,Strength Training","Address(address_line0=, address_line1=77 Edmonton Trail, address_line2=, city=Calgary, state=AB, zip_code=T2E 8M8)",67974,COR.FIT,Beltline,98,4.857143
country-strong-inc-industry,"Dance,Strength Training","Address(address_line0=, address_line1=442 Engle Road, address_line2=, city=Industry, state=PA, zip_code=15052)",67859,"Country Strong, Inc.",Strip District,0,0.0
pa-fitness-west-imperial,"Gym Time,Strength Training,Yoga,Cycling","Address(address_line0=null, address_line1=650 Penn Lincoln Drive, address_line2=null, city=Imperial, state=PA, zip_code=15126)",83910,PA Fitness West,Strip District,0,0.0
pure-barre-peters-township-pittsburgh,Barre,"Address(address_line0=null, address_line1=4000 Washington Road, Suite 108, address_line2=null, city=Pittsburgh, state=PA, zip_code=15317)",67140,Pure Barre ,,0,0.0
steel-city-kizomba-esencia-latina-carnegie,Dance,"Address(address_line0=, address_line1=21 E Main St, address_line2=, city=Carnegie, state=PA, zip_code=15106)",37259,Steel City Kizomba,Carnegie,0,0.0
the-fitness-barre-cranberry-township,Barre,"Address(address_line0=, address_line1=132 Graham Park Drive, address_line2= Ste. 100, city=Cranberry Township, state=PA, zip_code=16066)",37330,The Fitness Barre,Cranberry Township,80,4.9
inhale-pittsburgh,Livestream yoga,"Address(address_line0=null, address_line1=100 7th St, address_line2=null, city=Pittsburgh, state=PA, zip_code=15222)",79668,Inhale Pittsburgh,,0,0.0
424-athlete-factory-pittsburgh,Yoga,"Address(address_line0=null, address_line1=424 Gold Way, address_line2=null, city=Pittsburgh, state=PA, zip_code=15213)",86003,424 Athlete Factory,Bloomfield,0,0.0
haven-yoga-and-meditation-pittsburgh,Yoga,"Address(address_line0=null, address_line1=702 South Trenton Avenue, address_line2=null, city=Pittsburgh, state=PA, zip_code=15221)",86696,Haven Yoga and Meditation,Garfield,0,0.0
green-heiress-holistic-health-pittsburgh,Yoga,"Address(address_line0=, address_line1=209 Commercial Ave, address_line2=, city=Pittsburgh, state=, zip_code=15215)",37234,Green Heiress Holistic Health,Aspinwall,100+,4.660714
anytime-fitness-white-oak,Gym Time,"Address(address_line0=null, address_line1=1985 Lincoln Way, address_line2=null, city=White Oak, state=PA, zip_code=15131)",84520,Anytime Fitness,Oakwood,0,0.0
uss-fight-academy-north-versailles,Boxing,"Address(address_line0=, address_line1=1712 Lincoln HWY, address_line2=, city=North Versailles, state=PA, zip_code=15137)",44035,USS Fight Academy,,0,0.0
webbs-world-of-fitness-penn-hills,Gym Time,"Address(address_line0=null, address_line1=101 Cypress Hill Drive, address_line2=null, city=Penn Hills, state=PA, zip_code=15235)",83871,Webb's World of Fitness,Murrysville,0,0.0
alphalete-performance-and-fitness-export,"Gym Time,Strength Training","Address(address_line0=, address_line1=1301 Pontiac Court, address_line2=, city=Export, state=PA, zip_code=15632)",56824,Alphalete Performance and Fitness,Murrysville,0,0.0
shine-yoga-cincinnati,"Yoga,Prenatal","Address(address_line0=, address_line1=3330 Erie Ave, address_line2=, city=Cincinnati, state=OH, zip_code=45208)",37592,Shine Yoga,Hyde Park,500+,4.794613
zesa-the-studio-minneapolis,"Free,Rowing,Boxing,Pilates,Strength Training,Yoga","Address(address_line0=null, address_line1=1024 S Washington Ave, address_line2=null, city=Minneapolis, state=MN, zip_code=55415)",35945,ZeSa the Studio,Savage,1000+,4.853693
aurora-health-and-wellness-center-liberty,"Dance,Gym Time,Boxing,Barre,Swimming,Pilates,Strength Training,Yoga,Cycling,Martial Arts","Address(address_line0=null, address_line1=2551 Norterre Circle, address_line2=, city=Liberty, state=MO, zip_code=64068)",62986,Aurora Health and Wellness Center,,100+,4.832215
hard-exercise-works-delray-beach,Strength Training,"Address(address_line0=, address_line1=5195 W Atlantic Ave B, address_line2=, city=Delray Beach, state=FL, zip_code=33484)",51446,Hard Exercise Works Delray Beach,Delray Beach,500+,4.9452057
art-flying-aerial-lomita,"Aerial,Yoga","Address(address_line0=null, address_line1=2244 Pacific Coast Hwy, address_line2=null, city=Lomita, state=CA, zip_code=90717)",30830,Art Flying Aerial,Lomita,1000+,4.808908
a-wol-dance-collective-portland,"Aerial,Yoga","Address(address_line0=null, address_line1=513 NE Schuyler St, address_line2=, city=Portland, state=OR, zip_code=97212)",24382,a-wol Dance Collective,Northeast,1000+,4.68437
minneapolis-boxing-club,"Boxing,Postnatal","Address(address_line0=, address_line1=2905 Garfield Avenue South, address_line2=, city=Minneapolis, state=MN, zip_code=55408)",48482,Minneapolis Boxing Club,Whittier,100+,4.855856
guruv-yoga-orlando,Yoga,"Address(address_line0=, address_line1=7606 W Sand Lake Rd, address_line2=, city=Orlando, state=FL, zip_code=32819)",31370,Guruv Yoga,Dr. Phillips,1000+,4.7639136
bikram-yoga-works-ivy-city-washington,"Low-credit livestreams,Barre,Pilates,Yoga,Livestream yoga","Address(address_line0=, address_line1=1510 Okie Street Northeast, address_line2=, city=Washington, state=DC, zip_code=20002)",44267,Bikram Yoga Works,8740,1000+,4.8396316
grace-yoga-millbrae,Yoga,"Address(address_line0=null, address_line1=1060 Broadway, address_line2=, city=Millbrae, state=CA, zip_code=94030)",24205,Grace Yoga,Millbrae,1000+,4.6716323
crunch-beaverton,"Personal Training,Dance,Gym Time,Boxing,Barre,Strength Training,Yoga","Address(address_line0=, address_line1=8585 Southwest Cascade Avenue, address_line2=, city=Beaverton, state=OR, zip_code=97008)",53530,Crunch ,Beaverton,100+,4.724138
cirkel-fitness-tustin,"Pilates,Strength Training","Address(address_line0=, address_line1=13011 Newport Avenue , address_line2=Suite 109, city=Tustin, state=CA, zip_code=92780)",59894,CirKel Fitness,,100+,4.7623763
ywca-tulsa,"Dance,Gym Time,Boxing,Barre,Swimming,Pilates,Strength Training,Yoga,Cycling,Martial Arts","Address(address_line0=, address_line1=1910 South Lewis Avenue, address_line2=, city=Tulsa, state=OK, zip_code=74104)",67305,YWCA,,100+,4.8236914
xtend-barre-scripps-poway,Barre,"Address(address_line0=null, address_line1=12265 Scripps Poway Pkwy, address_line2=Unit 112, city=Poway, state=CA, zip_code=92064)",25610,Xtend Barre,Poway,1000+,4.8127522
bodyrestoration-thousand-oaks,Pilates,"Address(address_line0=, address_line1=3307 Old Conejo Rd, address_line2=, city=Thousand Oaks, state=CA, zip_code=91320)",36591,BodyRestoration,Thousand Oaks,1000+,4.90054
el-leon-spa-los-angeles,Massage,"Address(address_line0=, address_line1=8217 Beverly Boulevard, address_line2=, city=Los Angeles, state=CA, zip_code=90048)",50575,El Leon Spa ,West Hollywood,500+,4.8228664
verve-columbus,"Low-credit livestreams,Yoga,Strength Training","Address(address_line0=, address_line1=1220 Courtland Avenue, address_line2=, city=Columbus, state=OH, zip_code=43201)",55064,Verve,Short North,100+,4.9350348
body-harmonics-eglinton-toronto,"Pilates,Strength Training","Address(address_line0=, address_line1=90 Eglinton Ave W, address_line2=Unit 501 - Building Code 3415, city=Toronto, state=ON, zip_code=M4R 2E4)",26706,Body Harmonics,Eglinton,5000+,4.468798
roots-and-wings-yoga-wellness-fishers,"Yoga,Livestream yoga","Address(address_line0=, address_line1=13578 East 131st Street Suite 108, address_line2=, city=Fishers, state=IN, zip_code=46037)",49597,Roots & Wings Yoga Wellness,Fishers,100+,4.9160304
pure-barre-live-san-rafael,"Low-credit livestreams,Livestream barre,Barre","Address(address_line0=, address_line1=315 3rd St, address_line2=, city=San Rafael, state=, zip_code=94901)",23818,Pure Barre Live,San Rafael,1000+,4.7177534
block21-fitness-denver,"Free livestreams,Dance,Livestream HIIT,Strength Training,Livestream dance","Address(address_line0=, address_line1=930 N Lincoln St, address_line2=, city=Denver, state=CO, zip_code=80203)",56496,BLOCK21 Fitness,Capitol Hill,1000+,4.7378983
hartford-sweat,"Dance,Barre,Pilates,Yoga","Address(address_line0=, address_line1=777 Main St, address_line2=, city=Hartford, state=CT, zip_code=06103)",50011,Hartford Sweat,,500+,4.819083
obstacourse-fitness-redwood-city,Strength Training,"Address(address_line0=, address_line1=2636 Broadway, address_line2=, city=Redwood City, state=CA, zip_code=94063)",49231,ObstaCourse Fitness,Redwood City,1000+,4.846539
all-city-athletics-vancouver-ndpz,Boxing,"Address(address_line0=, address_line1=130 West Hastings Street, address_line2=, city=Vancouver, state=BC, zip_code=V6B 1G9)",50397,All City Athletics,West Side,1000+,4.825207
imprint-pilates-toronto,"Pilates,Livestream pilates,Yoga,Prenatal,Livestream experiences,Livestream yoga","Address(address_line0=null, address_line1=101 Spadina Ave, address_line2=, city=Toronto, state=ON, zip_code=M5V 2K2)",26716,Imprint Pilates,Downtown,5000+,4.606182
cyclebar-southwest-plaza-littleton-qwjk,Cycling,"Address(address_line0=, address_line1=8501 West Bowles Avenue, address_line2=Suite 1100, city=Littleton, state=CO, zip_code=80123)",73184,CycleBar,Littleton,500+,4.8948717
matthew-chu-rmt-toronto,,"Address(address_line0=, address_line1=92 D'Arcy Street, address_line2=Unit 2, city=Toronto, state=ON, zip_code=M5T 1K1)",72111,"Matthew Chu, RMT",Alexandra Park,15,5.0
the-knotstop-san-diego,,"Address(address_line0=, address_line1=2655 4th Ave, address_line2=, city=San Diego, state=CA, zip_code=92103)",72680,The Knotstop,,22,5.0
rtb-cycle-odenton,Cycling,"Address(address_line0=, address_line1=1654 Annapolis Road, address_line2=, city=Odenton, state=MD, zip_code=21113)",62368,RTB Cycle,Gambrills,100+,4.931818
be-fit-modern-pilates-long-beach,Pilates,"Address(address_line0=, address_line1=6400 Pacific Coast Highway, address_line2=, city=Long Beach, state=, zip_code=90803)",72731,BE Fit | Modern Pilates,Long Beach,100+,4.9415584
give-yoga-german-village-columbus,"Yoga,Prenatal","Address(address_line0=, address_line1=1120 Jaeger Street, address_line2=, city=Columbus, state=OH, zip_code=43206)",59381,GIVE Yoga,North Columbus,100+,4.768145
8-springs-studio-jersey-city,"Low-credit livestreams,Pilates","Address(address_line0=null, address_line1=300 Coles St, address_line2=null, city=Jersey City, state=NJ, zip_code=07310)",34920,8 Springs Studio,Jersey City,5000+,4.8748937
kardia-toronto,"Low-credit livestreams,Livestream HIIT,Strength Training,Cycling","Address(address_line0=, address_line1=10 Lower Spadina Ave, address_line2=, city=Toronto, state=ON, zip_code=M5V 2Z2)",38370,Kardia,Downtown,1000+,4.7069373
undisputed-boxing-gym-redwood-city,Boxing,"Address(address_line0=, address_line1=380 Convention Way , address_line2=, city=Redwood City, state=CA, zip_code=94063)",55681,Undisputed Boxing Gym,,100+,4.887755
aura-pilates-and-wellness-newport-beach,Pilates,"Address(address_line0=, address_line1=3800 East Coast Hwy, address_line2=Suite 6, city=Newport Beach, state=CA, zip_code=92625)",37494,Aura: Pilates and Wellness,Newport Beach,500+,4.8361955
levels-fitness-and-nutrition-scottsdale,Strength Training,"Address(address_line0=null, address_line1=7607 E McDowell Rd, address_line2=#107, city=Scottsdale, state=AZ, zip_code=85257)",25187,Levels Fitness and Nutrition,South Scottsdale,1000+,4.9225273
open-doors-yoga-dorchester-boston,"Free livestreams,Yoga","Address(address_line0=null, address_line1=960 William T Morrissey Blvd, address_line2=null, city=Boston, state=MA, zip_code=02122)",32113,Open Doors Yoga,Dorchester,5000+,4.802096
annapolis-power-yoga,"Yoga,Strength Training","Address(address_line0=null, address_line1=1901 West Street, Suite 105, address_line2=null, city=Annapolis, state=MD, zip_code=21401)",70099,Annapolis Power Yoga,Annapolis,100+,4.7959185
peaceful-body-spa-new-york,Massage,"Address(address_line0=, address_line1=149 West 72nd Street, address_line2=2nd Fl, city=New York, state=NY, zip_code=10023)",65121,Peaceful Body Spa,Upper West Side,1000+,4.767236
portland-team-fitness,Strength Training,"Address(address_line0=, address_line1=3311 NE Martin Luther King Jr Blvd, address_line2=Suite 103, city=Portland, state=OR, zip_code=97212)",27181,Portland Team Fitness,Northeast,1000+,4.8314695
meraki-barre-costa-mesa,"Dance,Barre,Yoga","Address(address_line0=null, address_line1=729 W 16th St, address_line2=#C5, city=Costa Mesa, state=CA, zip_code=92627)",33653,Meraki Barre,Costa Mesa,1000+,4.759822
fit36-highlands-denver,Strength Training,"Address(address_line0=, address_line1=3774 Julian St, address_line2=, city=Denver, state=CO, zip_code=80211)",37052,FIT36,West Highland,1000+,4.815408
cyclebar-dunwoody,Cycling,"Address(address_line0=, address_line1=4794 Ashford Dunwoody Rd, address_line2=, city=Dunwoody, state=GA, zip_code=30338)",37596,CycleBar,Dunwoody,1000+,4.834776
crunch-fitness-bushwick-brooklyn,Gym Time,"Address(address_line0=, address_line1=785 Flushing Ave., address_line2=, city=Brooklyn, state=NY, zip_code=11206)",50833,Crunch Fitness,Brooklyn Heights,1000+,4.775088
punch-elite-fitness-tampa,"Boxing,Strength Training","Address(address_line0=null, address_line1=411 W Grand Central Ave, address_line2=null, city=Tampa, state=FL, zip_code=33606)",35395,Punch Elite Fitness,University,1000+,4.877209
title-boxing-club-nashville,Boxing,"Address(address_line0=null, address_line1=1906 Church St, address_line2=null, city=Nashville, state=TN, zip_code=37203)",30056,Title Boxing Club,Midtown / Vanderbilt,5000+,4.88607
