alias,activities,address,venue_id,venue_name,location_name,display_rating_total,display_rating_average
toma-studio-jakarta,"Dance,Yoga","Address(address_line0=, address_line1=Jl. Gedung Hijau Raya No.26, RT.8 / RW.15, address_line2=, city=Jakarta, state=, zip_code=12310)",50860,TOMA Studio,,500+,4.8945537
ride-revolution-shangri-la-plaza-mandaluyong-city,Cycling,"Address(address_line0=North Wing Shangri-la Plaza, address_line1=EDSA corner Shaw Blvd., address_line2=, city=Mandaluyong City, state=, zip_code=1552)",51043,Ride Revolution ,,1000+,4.807116
arise-studio-health-thornbury,Pilates,"Address(address_line0=null, address_line1=352 St Georges Rd, address_line2=null, city=Thornbury, state=null, zip_code=3077)",38238,Arise Studio Health,Northcote,1000+,4.8292446
lagree-fitness-australia-double-bay,Pilates,"Address(address_line0=, address_line1=409-411 New South Head Road, address_line2=, city=Double Bay, state=, zip_code=2028)",52842,Lagree Fitness Australia,Bellevue Hills,1000+,4.889535
palm-wellness-at-twinpalms-resort-phuket-spa,Massage,"Address(address_line0=null, address_line1=106/46 Moo 3, Surin Beach Road, Choeng Thale, thalang, address_line2=null, city=Phuket, state=null, zip_code=83110)",83442,Palm Wellness at Twinpalms Resort Phuket,,0,0.0
mossa-tangerang,"Dance,Low-credit livestreams,Livestream barre,Barre,Pilates,Yoga,Strength Training","Address(address_line0=null, address_line1=Jl. Horizon Broadway M6 No.6, Sampora, Cisauk, Tangerang, Banten 15345, address_line2=null, city=Tangerang, state=null, zip_code=15345)",61147,Mossa,,100+,4.9301586
bbarre-wijaya-x-jakarta,"Barre,Strength Training","Address(address_line0=, address_line1=7 Jalan Wijaya X, address_line2=, city=Jakarta, state=null, zip_code=12160)",69005,bBarre Wijaya X,,100+,4.8580856
yoga-vida-mooloolaba,Yoga,"Address(address_line0=, address_line1=177 Brisbane Rd, address_line2=, city=Mooloolaba, state=, zip_code=4557)",50032,Yoga Vida,,95,4.926316
body-flow-yoga-windsor,Yoga,"Address(address_line0=null, address_line1=1/5 Eastbourne St, address_line2=null, city=Windsor, state=null, zip_code=3181)",35378,Body Flow Yoga,Windsor,1000+,4.844737
bodymindlife-redfern,Yoga,"Address(address_line0=, address_line1=15/245 Chalmers St, address_line2=, city=Redfern, state=, zip_code=2016)",34614,BodyMindLife,Redfern,5000+,4.751365
studio-pilates-international-brisbane-city,"Gym Time,Pilates","Address(address_line0=Suncorp Metway Centre, address_line1=300 Ann St, address_line2=null, city=Brisbane City, state=QLD, zip_code=4000)",34930,Studio Pilates International,CBD,100+,4.847826
koa-fitness-kuala-lumpur,Strength Training,"Address(address_line0=B-G-07, Gateway Kiaramas, address_line1=Corporate Suites, No.1 Jalan Desa Kiara,, address_line2=Mont Kiara, city=Kuala Lumpur, state=, zip_code=50480)",49498,KOA Fitness,,1000+,4.6300983
odyssey-mvmt-in-studio-bali,"Low-credit livestreams,Livestream HIIT,Strength Training","Address(address_line0=null, address_line1=Jl. Subak Canggu, Canggu, Kec. Kuta Utara, Kabupaten Badung, address_line2=null, city=Bali, state=null, zip_code=80361)",63385,Odyssey MVMT,,100+,4.7752523
beyond-movement-kl-pilates-and-gyrotonic-kuala-lumpur,Pilates,"Address(address_line0=, address_line1=67, Jalan Bangkung, address_line2=, city=Kuala Lumpur, state=, zip_code=59100)",43645,Beyond Movement KL,,1000+,4.568676
shining-light-yoga-northcote,Yoga,"Address(address_line0=null, address_line1=2A Elm St, address_line2=null, city=Northcote, state=null, zip_code=3070)",31042,Shining Light Yoga,Northcote,1000+,4.767223
pilates-soul-jakarta,Pilates,"Address(address_line0=, address_line1=Jl Wiyaja I, no 73, address_line2=Jakarta Selatan, city=Jakarta, state=, zip_code=12170)",50963,Pilates Soul,,500+,4.875576
westside-yoga-seddon,Yoga,"Address(address_line0=Level 1,, address_line1=77 Charles St, address_line2=, city=Seddon, state=, zip_code=3011)",35165,Westside Yoga,Seddon,1000+,4.80527
beyond-yoga-greenhills-san-juan,"Dance,Yoga","Address(address_line0=Metro Pointe Center, address_line1=P. Guevarra St. , address_line2=cor. N. Averilla St., city=San Juan, state=, zip_code=1500)",50799,Beyond Yoga ,,1000+,4.7467365
jesi-mendez-salon-and-aesthetics-bgc-taguig,,"Address(address_line0=, address_line1=Katipunan Circle, address_line2=, city=Taguig, state=, zip_code=0000)",79196,Jesi Mendez Salon & Aesthetics ,BGC,0,0.0
nazal-md-magallanes-makati,Facial,"Address(address_line0=null, address_line1=2nd Flr., Metro Properties Bldg.,EDSA,Magallanes,, address_line2=null, city=Makati, state=null, zip_code=1052)",86373,Nazal MD,,0,0.0
spray-makati,Spray tan,"Address(address_line0=, address_line1=Rockwell Drive, address_line2=R4 Level Powerplant Mall, city=Makati, state=, zip_code=1200)",78968,Spray,Makati,0,0.0
nazal-md-makati,Facial,"Address(address_line0=null, address_line1=100 Amorsolo Street,Legazpi Village, address_line2=null, city=Makati, state=null, zip_code=1229)",86424,Nazal MD,,0,0.0
aesthetica-by-jesi-mendez-pasig,,"Address(address_line0=, address_line1=Estancia, address_line2=Meralco Avenue , city=Pasig, state=, zip_code=1605)",79197,Aesthetica By Jesi Mendez,BGC,0,0.0
the-boutique-spa-pasig-city,Massage,"Address(address_line0=, address_line1=38 Pearl street cor. C. Raymundo avenue, address_line2=, city=Pasig City, state=, zip_code=1609)",81395,The Boutique Spa,,0,0.0
ysa-skin-and-body-experts-antipolo,Facial,"Address(address_line0=null, address_line1=Robinsons Place Antipolo Upperground Al Fresco Sumulong Hiway, address_line2=null, city=Antipolo, state=null, zip_code=1870)",86427,YSA Skin and Body Experts,,0,0.0
nazal-md-ortigas-pasig,Facial,"Address(address_line0=null, address_line1=Amberland Plaza Bldg., J. Vargas Ave., Ortigas Center, Pasig, address_line2=null, city=Pasig, state=null, zip_code=1605)",86374,Nazal MD,,0,0.0
the-chai-natural-nail-cafe-mandaluyong,Manicure,"Address(address_line0=null, address_line1=P. Lopez, address_line2=null, city=Mandaluyong, state=null, zip_code=1550)",86370,The Chai Natural Nail Cafe,,0,0.0
nazal-md-greenhills-san-juan,Facial,"Address(address_line0=null, address_line1=2nd Level Connecticut Arcade Greenhills Shopping Center, address_line2=null, city=San Juan, state=null, zip_code=1503)",86423,Nazal MD,,0,0.0
ysa-skin-and-body-expert-magnolia-quezon-city,Facial,"Address(address_line0=null, address_line1=Robinson's Magnolia Road, address_line2=null, city=Quezon City, state=null, zip_code=null)",86428,YSA Skin and Body Expert,,0,0.0
ysa-skin-and-body-experts-cubao-quezon,Facial,"Address(address_line0=null, address_line1=Shopwise General Roxas Ave Cubao, address_line2=null, city=Quezon, state=null, zip_code=1109)",86426,YSA Skin and Body Experts,,0,0.0
nazal-md-north-edsa-quezon,Facial,"Address(address_line0=null, address_line1=2nd Floor SM City North Towers North Ave, address_line2=null, city=Quezon, state=null, zip_code=1105)",86425,Nazal MD,,0,0.0
ysa-skin-and-body-experts-malolos-malolos-city,Facial,"Address(address_line0=null, address_line1=Robinsons Place, Mc Arthur Hiway, Bulacan, address_line2=null, city=Malolos City, state=null, zip_code=3000)",86372,YSA Skin and Body Experts,,0,0.0
wang-muay-thai-fitness-petaling-jaya,Martial Arts,"Address(address_line0=, address_line1=37-1, JALAN SS20/11  , address_line2=, city=Petaling Jaya , state=, zip_code=47400)",49683,Wang Muay Thai,,1000+,4.8292985
serenity-eco-guesthouse-and-yoga-kuta-utara,Yoga,"Address(address_line0=, address_line1=Serenity Eco Guesthouse and Yoga, Jalan Nelayan, address_line2=, city=Kuta Utara, state=, zip_code=80361)",67828,Serenity Eco Guesthouse & Yoga,,500+,4.624506
pretty-huge-obstacles-taguig,Strength Training,"Address(address_line0=Pretty Huge Obstacles, address_line1=SM Aura Premier, McKinley Parkway, address_line2=Bonifacio Global City, city=Taguig, state=, zip_code=1630)",56650,Pretty Huge Obstacles,,1000+,4.7965517
hawa-gym-tantular-kecamatan-denpasar-timur,Gym Time,"Address(address_line0=null, address_line1=23-41 Jalan Tantular Barat, address_line2=null, city=Kecamatan Denpasar Timur, state=null, zip_code=80234)",68175,Hawa Gym,,0,0.0
hawa-gym-tohpati-kecamatan-denpasar-timur,Gym Time,"Address(address_line0=, address_line1=No. 309, Jl. WR. Supratman  Tohpati, , address_line2=SE Tohpati, Kesiman Kertalangu, city=Kecamatan Denpasar Timur, state=, zip_code=80237)",68242,Hawa Gym,,0,0.0
hawa-gym-gatot-subroto-denpasar,Gym Time,"Address(address_line0=null, address_line1=Jl. Gatot Subroto No. 1B Denpasar - Bali, address_line2=null, city=Denpasar, state=null, zip_code=80237)",68168,Hawa Gym ,,0,0.0
adam-gym-kuta-legian,Gym Time,"Address(address_line0=null, address_line1=58 Jalan Patih Jelantik, address_line2=null, city=Legian, state=null, zip_code=80361)",67897,Adam Gym ,,0,0.0
master-gym-marlboro-denpasar,Gym Time,"Address(address_line0=null, address_line1=Lt. 2, SE Supermarket, Jl. Teuku Umar Barat, Pemecutan Klod, address_line2=null, city=Denpasar, state=null, zip_code=80119)",68167,Master Gym ,,0,0.0
hawa-gym-padma-kecamatan-denpasar-utara,Gym Time,"Address(address_line0=null, address_line1=Jl. Padma No. 29, Peguyangan Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80238, Indonesia, address_line2=null, city=Kecamatan Denpasar Utara, state=null, zip_code=80238)",68239,Hawa Gym,,0,0.0
home-pilates-studio-bandung,Pilates,"Address(address_line0=, address_line1=Jl. Kuta Kencana Timur No. 2 Singgasana, Bandung., address_line2=, city=Bandung, state=, zip_code=21)",64066,Home Pilates Studio,,0,0.0
jakarta-dance-avenue,Dance,"Address(address_line0=null, address_line1=Jl. Margasatwa No. 15D, address_line2=null, city=Jakarta, state=null, zip_code=12450)",83523,Jakarta Dance Avenue,,0,0.0
20fit-class-tebet-jakarta-selatan,"Dance,Yoga,Strength Training,Martial Arts","Address(address_line0=, address_line1=Jl. Tebet Barat Dalam Raya No.38, RW.3, Tebet Bar, address_line2=, city=Jakarta Selatan, state=, zip_code=12810)",79412,20FIT Class,,0,0.0
viva-brazil-capoeira-gunung-balong-jakarta,Martial Arts,"Address(address_line0=null, address_line1=Jalan Gunung Balong Raya no 10 -12, address_line2=null, city=Jakarta, state=null, zip_code=12440)",83419,VIVA BRAZIL Capoeira,,0,0.0
ride-jakarta,"Dance,Yoga","Address(address_line0=null, address_line1=Colony, Jl. Kemang Raya No.14, RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota, address_line2=null, city=Jakarta, state=null, zip_code=12730)",82492,RIDE,,0,0.0
tapout-fitness-south-jakarta-jakarta-selatan,"Boxing,Strength Training","Address(address_line0=null, address_line1=Jl. Wijaya I, RT.10/RW.nomer 71, Petogogan, address_line2=null, city=Jakarta Selatan, state=null, zip_code=12170)",82914,Tapout Fitness South Jakarta,,0,0.0
awal-mula-yoga-studio-jakarta-selatan,Yoga,"Address(address_line0=null, address_line1=Jl. Metro Pondok Indah Blok TB No.161, address_line2=null, city=Jakarta Selatan, state=null, zip_code=12310)",83089,Awal Mula Yoga Studio,,0,0.0
maha-fitness-jakarta-selatan,Strength Training,"Address(address_line0=null, address_line1=Jl. RC. Veteran Raya, RT.1/RW.6, Bintaro, Pesanggrahan, address_line2=null, city=Jakarta Selatan, state=null, zip_code=12330)",82970,Maha Fitness,,0,0.0
medifit-studio-jakarta,Strength Training,"Address(address_line0=, address_line1=Jl. Musi No.15, RT.12/RW.2, address_line2=, city=Jakarta, state=, zip_code=10150)",50442,Medifit Studio,,2,5.0
diverse-muaythai-camp-dmc-jakarta-utara,Martial Arts,"Address(address_line0=null, address_line1=Pluit Karang Barat Blok O 6 no. 3 & 3A, address_line2=null, city=Jakarta Utara, state=null, zip_code=14450)",82915,Diverse Muaythai Camp (DMC),,0,0.0
evolve-yoga-alabang-muntinlupa,Yoga,"Address(address_line0=, address_line1=Building 1 Commerce Building, Commerce Avenue, address_line2=Filinvest Corporate City, Alabang, 2nd floor, city=Muntinlupa, state=, zip_code=1781)",50988,Evolve Yoga ,,1000+,4.840491
omgym-fitness-singapore,Gym Time,"Address(address_line0=, address_line1=464 Crawford Lane, address_line2=, city=Singapore, state=, zip_code=190464)",42703,O.M.Gym Fitness,,5000+,4.745887
k-kore-by-lagree-fitness-cbd-melbourne,"Pilates,Strength Training","Address(address_line0=null, address_line1=8 Goldie Pl, address_line2=null, city=Melbourne, state=null, zip_code=3000)",40810,K-Kore by Lagree Fitness - CBD,CBD,1000+,4.8156495
38x-fitness-manly,Strength Training,"Address(address_line0=null, address_line1=1/167 Pittwater Rd, address_line2=null, city=Manly, state=NSW, zip_code=2095)",30671,38X Fitness,Manly,1000+,4.851417
mco-studio-jakarta-barat,"Pilates,Strength Training,Martial Arts","Address(address_line0=Ruko Icon 21, address_line1=Jl. Meruya Ilir Raya, RT.1/RW.5, North Meruya, Kembangan, West Jakarta City, Jakarta, address_line2=, city=Jakarta Barat, state=, zip_code=11620)",51562,MCO Studio,,100+,4.89959
urban-ashram-pasig,"Yoga,Prenatal","Address(address_line0=Urban Ashram Yoga, address_line1=Suite 302, 3rd Level, Brixton, Brixton Street, address_line2=Kapitolyo, city=Pasig, state=, zip_code=1603)",50776,Urban Ashram ,,1000+,4.710587
miya-studio-tangerang-selatan,"Yoga,Strength Training","Address(address_line0=Ruko Bintaro Utama Blok HJ1, , address_line1=Jl. Bintaro Utama No.1A, Pd. Pucung, Kec. Pd. Aren, Kota Tangerang Selatan, Banten, address_line2=, city=Tangerang Selatan, state=, zip_code=15229)",55398,Miya Studio,,100+,4.8283377
the-upper-deck-lifestyle-centre-pasig,"Strength Training,Yoga,Cycling","Address(address_line0=, address_line1=Ortigas Technopoint One Doña Julia Vargas Ave, address_line2=, city=Pasig, state=, zip_code=1604)",52126,The Upper Deck Lifestyle Centre,,1000+,4.7593856
moon-and-soul-kuala-lumpur,Strength Training,"Address(address_line0=, address_line1=71 Lorong Maarof, Bangsar, 59000 Kuala Lumpur, address_line2=, city=Kuala Lumpur, state=, zip_code=59100)",68904,Moon & Soul,,500+,4.772563
nirvana-strength-bali,"Gymnastics,Yoga,Strength Training","Address(address_line0=Nirvana Strength Bali, address_line1=Jl. Pantai Berawa No.8, Tibubeneng, address_line2=, city=Bali, state=, zip_code=80361)",67419,Nirvana Strength Bali,,100+,4.9370627
oxayoga-jakarta,Yoga,"Address(address_line0=, address_line1=Jalan Tanjung Duren Raya No.357, RT.7/RW.3, address_line2=, city=Jakarta, state=, zip_code=11470)",50785,Oxayoga,,100+,4.867725
crossfit-6221-jakarta,Strength Training,"Address(address_line0=Bellagio Boutique Mall, address_line1=Kav. E4.3 Jl. Mega Kuningan, address_line2=, city=Jakarta, state=, zip_code=12950)",50792,Crossfit 6221,,500+,4.8568773
radiant-sol-yoga-melbourne,Yoga,"Address(address_line0=, address_line1=418 Bay St , address_line2=, city=Melbourne , state=, zip_code=3207)",48449,Radiant Sol Yoga,,1000+,4.8464913
indonesian-dance-theatre-jakarta,"Dance,Yoga","Address(address_line0=Jl. Patal Senayan, Kebayoran Lama, address_line1=RT.3/RW.7, Grogol Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota , address_line2=No. 1 blok F Kav. 197 Level 2, city=Jakarta, state=, zip_code=12210)",59279,Indonesian Dance Theatre,,100+,4.8779345
ways-to-fit-studio-kemang-jakarta,"Boxing,Strength Training","Address(address_line0=, address_line1=RT.6/RW.7 Promenade 20. Unit D, RT.2/RW.10, address_line2=Jl. Bangka Raya No.20, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota, city=Jakarta, state=, zip_code=12720)",61512,Ways To Fit Studio,,100+,4.881188
salon-infinity-paya-lebar-singapore,Blowout,"Address(address_line0= Paya Lebar Quarter, address_line1=10 Paya Lebar Road, address_line2=#B1-05 , city=Singapore , state=, zip_code=409057)",57003,Salon Infinity ,,100+,4.4954953
field-function-abbotsford,Strength Training,"Address(address_line0=, address_line1=62 William St, address_line2=, city=Abbotsford, state=, zip_code=3067)",35086,Field & Function,Abbotsford,1000+,4.9030337
sculpt-barre-fitness-manly,"Barre,Pilates","Address(address_line0=, address_line1=Shop 1, 169 Pittwater Road, address_line2=, city=Manly, state=, zip_code=2095)",56092,Sculpt Barre Fitness,Manly,500+,4.8785605
mandara-spa-tanjung-rhu-resort-langkawi,"Spa,Massage","Address(address_line0=, address_line1=Tanjung Rhu Resort, Kedah, address_line2=, city=Langkawi, state=, zip_code=07000)",83224,Mandara Spa,,0,0.0
belle-and-stacy-nails-cafe-taguig,"Pedicure,Brows,Manicure,Hair removal","Address(address_line0=, address_line1=40th Street, address_line2=, city=Taguig, state=, zip_code=1630)",67839,Belle & Stacy Nails + Cafe,,100+,4.5914636
spa-rael-one-15-marina-singapore,"Spa,Massage","Address(address_line0=, address_line1=ONE°15 Marina Club11 Cove Drive, Sentosa Cove, address_line2=Level 2  , city=Singapore, state=, zip_code=098497)",60947,Spa Rael,,0,0.0
square-one-singapore,Sports recovery,"Address(address_line0=, address_line1=13A Bukit Pasoh Road, address_line2=, city=Singapore, state=, zip_code=089827)",42830,Square One,,100+,4.7411275
auxdom-sports-rehab-chinatown-singapore,,"Address(address_line0=, address_line1=63B Temple Street, address_line2=, city=Singapore, state=, zip_code=058608)",76142,AuxDom Sports Rehab,,0,0.0
the-organic-room-singapore,"Facial,Massage,Hair removal","Address(address_line0=null, address_line1=The Organic Room SG, address_line2=null, city=Singapore, state=null, zip_code=188735)",81027,The Organic Room,,0,0.0
lifespa-prestigeone-singapore,"Facial,Massage","Address(address_line0=Carlton Hotel - Premier Wing, address_line1=76 Bras Basah Road, address_line2=Level 5, city=Singapore, state=, zip_code=189558)",56527,LifeSpa ,,6,3.0
thann-singapore,Facial,"Address(address_line0=null, address_line1=290 Orchard Rd, #03-45 Paragon Shopping Center, Singapore 238859, address_line2=null, city=Singapore, state=null, zip_code=238859)",84794,Thann,,0,0.0
one-spine-chiropractic-singapore,Sports recovery,"Address(address_line0=, address_line1=321 Clementi #02-04, Avenue 3, address_line2=, city=Singapore, state=, zip_code=129905)",55618,One Spine Chiropractic,,11,4.7272725
sync-cycle-yio-chu-kang-singapore,Cycling,"Address(address_line0=, address_line1=92 Yio Chu Kang Rd, address_line2=, city=Singapore, state=null, zip_code=545572)",41415,Sync Cycle,,5000+,4.7805815
orangetheory-fitness-tp-tanjong-pagar-singapore,"Rowing,Strength Training,Running","Address(address_line0=, address_line1=12 Gopeng Street, address_line2=#01-58  Icon Village, city=Singapore, state=, zip_code=078877)",42325,Orangetheory Fitness (TP),,1000+,4.768145
